Ticker,Last Close Price,Current Price,Signal,Method,RSI
MGM,33.060001373291016,33.060001373291016,HOLD (RSI=58.30),rsi,58.303041148127576
MHK,109.44999694824219,109.44999694824219,BUY (RSI=24.83 < 30.0),rsi,24.827774684022742
MKC,66.36799621582031,66.36799621582031,HOLD (RSI=49.21),rsi,49.20699205140509
MLM,606.8709716796875,606.8709716796875,HOLD (RSI=39.91),rsi,39.9116445243138
MMC,183.65420532226562,183.65420532226562,HOLD (RSI=46.21),rsi,46.21148858502041
MMM,170.73399353027344,170.73399353027344,SELL (RSI=70.68 > 70.0),rsi,70.68240232742495
MNST,71.3550033569336,71.3550033569336,HOLD (RSI=53.49),rsi,53.491086119148626
MO,57.779998779296875,57.779998779296875,BUY (RSI=28.71 < 30.0),rsi,28.712211441484257
MOH,139.6699981689453,139.6699981689453,BUY (RSI=25.81 < 30.0),rsi,25.80901378122634
MOS,25.84000015258789,25.84000015258789,BUY (RSI=28.61 < 30.0),rsi,28.605480251779127
MPC,198.1699981689453,198.1699981689453,HOLD (RSI=63.29),rsi,63.292723474389334
MPWR,928.9500122070312,928.9500122070312,HOLD (RSI=40.27),rsi,40.266895713492715
MRK,93.74019622802734,93.74019622802734,SELL (RSI=72.61 > 70.0),rsi,72.60613345482173
MRNA,25.545000076293945,25.545000076293945,HOLD (RSI=45.74),rsi,45.738712829239404
MS,168.39500427246094,168.39500427246094,HOLD (RSI=63.93),rsi,63.925967368512026
MSCI,573.4650268554688,573.4650268554688,HOLD (RSI=62.16),rsi,62.162411169597526
MSFT,509.9549865722656,509.9549865722656,HOLD (RSI=49.09),rsi,49.09280395860064
MSI,386.15740966796875,386.15740966796875,BUY (RSI=24.30 < 30.0),rsi,24.30218908000758
MTB,187.97219848632812,187.97219848632812,HOLD (RSI=65.94),rsi,65.94349557462208
MTCH,32.63999938964844,32.63999938964844,HOLD (RSI=51.96),rsi,51.96211529150144
MTD,1452.3199462890625,1452.3199462890625,HOLD (RSI=66.78),rsi,66.78008342760181
MU,237.5500030517578,237.5500030517578,HOLD (RSI=63.38),rsi,63.378670174509594
NCLH,18.8799991607666,18.8799991607666,BUY (RSI=26.62 < 30.0),rsi,26.619560353054723
NDAQ,87.89080047607422,87.89080047607422,HOLD (RSI=49.86),rsi,49.85536668324788
NDSN,234.5,234.5,HOLD (RSI=53.40),rsi,53.40228441469661
NEE,84.69999694824219,84.69999694824219,HOLD (RSI=48.95),rsi,48.94893023477466
NEM,91.81999969482422,91.81999969482422,HOLD (RSI=44.33),rsi,44.329175513068975
NFLX,1151.7451171875,1151.7451171875,HOLD (RSI=45.51),rsi,45.51385826452094
NI,42.8650016784668,42.8650016784668,HOLD (RSI=49.50),rsi,49.495291623807276
NKE,65.23500061035156,65.23500061035156,HOLD (RSI=45.52),rsi,45.52052759697396
NOC,562.655029296875,562.655029296875,HOLD (RSI=32.13),rsi,32.1262277279105
NOW,851.0811767578125,851.0811767578125,HOLD (RSI=41.12),rsi,41.121802857860466
NRG,166.4600067138672,166.4600067138672,HOLD (RSI=47.90),rsi,47.90470156664108
NSC,285.2250061035156,285.2250061035156,HOLD (RSI=47.43),rsi,47.42869659219431
NTAP,110.44499969482422,110.44499969482422,HOLD (RSI=35.13),rsi,35.13200122820119
NTRS,130.28570556640625,130.28570556640625,HOLD (RSI=63.41),rsi,63.414452468221725
NUE,145.56500244140625,145.56500244140625,HOLD (RSI=61.92),rsi,61.923675349261615
NVDA,186.2449951171875,186.2449951171875,HOLD (RSI=52.64),rsi,52.64286849598767
NVR,7324.98486328125,7324.98486328125,HOLD (RSI=39.35),rsi,39.34717111805326
NWS,29.90999984741211,29.90999984741211,HOLD (RSI=52.73),rsi,52.731894251006025
NWSA,26.514999389648438,26.514999389648438,HOLD (RSI=55.03),rsi,55.02908744752812
NXPI,201.97999572753906,201.97999572753906,HOLD (RSI=39.03),rsi,39.03027568019666
O,57.165000915527344,57.165000915527344,HOLD (RSI=41.18),rsi,41.18043177010893
ODFL,136.8278045654297,136.8278045654297,HOLD (RSI=48.41),rsi,48.40704823123603
OKE,69.6969985961914,69.6969985961914,HOLD (RSI=61.72),rsi,61.71999494634568
OMC,74.06839752197266,74.06839752197266,HOLD (RSI=41.22),rsi,41.215550278226004
ON,48.90999984741211,48.90999984741211,HOLD (RSI=40.13),rsi,40.1264601276179
ORCL,219.3800048828125,219.3800048828125,BUY (RSI=15.02 < 30.0),rsi,15.020156163804373
ORLY,99.68000030517578,99.68000030517578,HOLD (RSI=46.83),rsi,46.83383660919281
OTIS,91.06289672851562,91.06289672851562,HOLD (RSI=51.27),rsi,51.27457677457678
OXY,42.220001220703125,42.220001220703125,HOLD (RSI=56.41),rsi,56.4130472641148
PANW,205.81500244140625,205.81500244140625,HOLD (RSI=50.28),rsi,50.2755015716366
PAYC,165.35499572753906,165.35499572753906,BUY (RSI=25.91 < 30.0),rsi,25.906884082233972
PAYX,111.45500183105469,111.45500183105469,BUY (RSI=17.05 < 30.0),rsi,17.053320309516863
PCAR,98.07499694824219,98.07499694824219,HOLD (RSI=57.28),rsi,57.27902333456463
PCG,16.78580093383789,16.78580093383789,HOLD (RSI=55.04),rsi,55.04200379962273
PEG,82.36000061035156,82.36000061035156,HOLD (RSI=44.21),rsi,44.21053570870866
PEP,145.21240234375,145.21240234375,HOLD (RSI=34.37),rsi,34.37377905411584
PFE,26.114999771118164,26.114999771118164,SELL (RSI=76.25 > 70.0),rsi,76.25069206452953
PFG,85.05999755859375,85.05999755859375,SELL (RSI=74.83 > 70.0),rsi,74.83244314314962
PG,147.89999389648438,147.89999389648438,HOLD (RSI=48.41),rsi,48.414865610398195
PGR,223.58560180664062,223.58560180664062,HOLD (RSI=51.73),rsi,51.72596642447132
PH,848.0189819335938,848.0189819335938,SELL (RSI=79.50 > 70.0),rsi,79.50235220965901
PHM,120.16110229492188,120.16110229492188,HOLD (RSI=38.84),rsi,38.83810171956843
PKG,201.52000427246094,201.52000427246094,HOLD (RSI=45.88),rsi,45.87651908485463
PLD,124.18000030517578,124.18000030517578,HOLD (RSI=57.64),rsi,57.64346943654533
PLTR,174.8199005126953,174.8199005126953,HOLD (RSI=48.62),rsi,48.61642920192579
PM,154.9199981689453,154.9199981689453,HOLD (RSI=48.72),rsi,48.724738184718
PNC,186.110107421875,186.110107421875,HOLD (RSI=65.41),rsi,65.40635235346143
PNR,108.2332992553711,108.2332992553711,HOLD (RSI=49.14),rsi,49.14330590848574
PNW,88.50499725341797,88.50499725341797,HOLD (RSI=35.66),rsi,35.659516267554736
PODD,335.02960205078125,335.02960205078125,HOLD (RSI=60.96),rsi,60.958791407848096
POOL,249.26499938964844,249.26499938964844,BUY (RSI=27.51 < 30.0),rsi,27.51271954458042
PPG,98.18000030517578,98.18000030517578,HOLD (RSI=45.99),rsi,45.99161391258532
PPL,36.5099983215332,36.5099983215332,HOLD (RSI=40.34),rsi,40.338125969799385
PRU,107.6449966430664,107.6449966430664,SELL (RSI=81.12 > 70.0),rsi,81.1177723253553
PSA,275.92999267578125,275.92999267578125,BUY (RSI=28.57 < 30.0),rsi,28.569432571073534
PSKY,15.497599601745605,15.497599601745605,HOLD (RSI=39.84),rsi,39.84120893871205
PSX,139.68499755859375,139.68499755859375,HOLD (RSI=66.55),rsi,66.55460670388021
PTC,177.46800231933594,177.46800231933594,BUY (RSI=23.70 < 30.0),rsi,23.701241532255153
PWR,436.6600036621094,436.6600036621094,HOLD (RSI=49.72),rsi,49.715838848157105
PYPL,66.26000213623047,66.26000213623047,HOLD (RSI=50.39),rsi,50.393404356218966
Q,87.35250091552734,87.35250091552734,HOLD (Insufficient Data),rsi,
QCOM,174.5500030517578,174.5500030517578,HOLD (RSI=57.19),rsi,57.193900509409204
RCL,262.0,262.0,HOLD (RSI=34.72),rsi,34.71745247612628
REG,70.17960357666016,70.17960357666016,HOLD (RSI=43.24),rsi,43.243617672746986
REGN,702.7849731445312,702.7849731445312,SELL (RSI=81.06 > 70.0),rsi,81.06242486778433
RF,25.270000457763672,25.270000457763672,SELL (RSI=73.65 > 70.0),rsi,73.64532424696128
RJF,163.63330078125,163.63330078125,HOLD (RSI=56.21),rsi,56.213955838179494
RL,332.7850036621094,332.7850036621094,HOLD (RSI=55.14),rsi,55.142936159443536
RMD,253.7899932861328,253.7899932861328,HOLD (RSI=32.72),rsi,32.72222263785527
ROK,384.2950134277344,384.2950134277344,SELL (RSI=70.48 > 70.0),rsi,70.47933631416741
ROL,57.560001373291016,57.560001373291016,HOLD (RSI=59.75),rsi,59.74652018673566
ROP,452.6400146484375,452.6400146484375,HOLD (RSI=30.67),rsi,30.665169810504068
ROST,162.3800048828125,162.3800048828125,HOLD (RSI=67.72),rsi,67.72123207956608
RSG,206.6999969482422,206.6999969482422,HOLD (RSI=34.98),rsi,34.98308776476293
RTX,175.7899932861328,175.7899932861328,SELL (RSI=72.34 > 70.0),rsi,72.34141095299321
RVTY,95.04570007324219,95.04570007324219,HOLD (RSI=51.83),rsi,51.825681767052515
SBAC,197.9636993408203,197.9636993408203,HOLD (RSI=50.77),rsi,50.76888949500844
SBUX,86.35880279541016,86.35880279541016,HOLD (RSI=54.02),rsi,54.024541262008185
SCHW,96.54969787597656,96.54969787597656,HOLD (RSI=62.25),rsi,62.245042484488614
SHW,344.0249938964844,344.0249938964844,HOLD (RSI=58.18),rsi,58.178742460491826
SJM,112.05329895019531,112.05329895019531,HOLD (RSI=68.09),rsi,68.08976614059968
SLB,36.81999969482422,36.81999969482422,HOLD (RSI=65.93),rsi,65.93139149296898
SMCI,35.560001373291016,35.560001373291016,BUY (RSI=25.68 < 30.0),rsi,25.67855523068259
SNA,340.585693359375,340.585693359375,HOLD (RSI=46.38),rsi,46.38271503798348
SNPS,402.0050048828125,402.0050048828125,HOLD (RSI=37.04),rsi,37.04068332512574
SO,92.0199966430664,92.0199966430664,BUY (RSI=27.25 < 30.0),rsi,27.253352277772848
SOLS,47.03499984741211,47.03499984741211,HOLD (Insufficient Data),rsi,
SOLV,75.44999694824219,75.44999694824219,HOLD (RSI=60.34),rsi,60.34037593783789
SPG,184.11000061035156,184.11000061035156,HOLD (RSI=61.73),rsi,61.73193476364159
SPGI,504.2760925292969,504.2760925292969,HOLD (RSI=63.04),rsi,63.037898102934186
SRE,91.43000030517578,91.43000030517578,HOLD (RSI=51.30),rsi,51.29580274589775
STE,263.57000732421875,263.57000732421875,SELL (RSI=74.81 > 70.0),rsi,74.81341407577854
STLD,154.62130737304688,154.62130737304688,HOLD (RSI=60.48),rsi,60.4774908466587
STT,119.4197006225586,119.4197006225586,HOLD (RSI=62.60),rsi,62.601537095757465
STX,273.0950012207031,273.0950012207031,HOLD (RSI=62.41),rsi,62.41067953883459
STZ,130.3300018310547,130.3300018310547,HOLD (RSI=36.17),rsi,36.16544975520239
SW,35.61000061035156,35.61000061035156,BUY (RSI=27.95 < 30.0),rsi,27.953666293150278
SWK,68.31999969482422,68.31999969482422,HOLD (RSI=50.97),rsi,50.96651591327742
SWKS,68.76000213623047,68.76000213623047,HOLD (RSI=40.68),rsi,40.67907810648618
SYF,74.6500015258789,74.6500015258789,HOLD (RSI=63.87),rsi,63.871499399445504
SYK,373.4200134277344,373.4200134277344,HOLD (RSI=52.20),rsi,52.19960599843082
SYY,75.61000061035156,75.61000061035156,HOLD (RSI=39.12),rsi,39.12160852513372
T,25.8700008392334,25.8700008392334,HOLD (RSI=47.14),rsi,47.1403812252057
TAP,46.91999816894531,46.91999816894531,HOLD (RSI=49.54),rsi,49.544754386178184
TDG,1352.3050537109375,1352.3050537109375,HOLD (RSI=65.90),rsi,65.89865263033992
TDY,519.030029296875,519.030029296875,HOLD (RSI=33.53),rsi,33.53244397143109
TECH,61.970001220703125,61.970001220703125,HOLD (RSI=50.89),rsi,50.885597791748566
TEL,240.61000061035156,240.61000061035156,HOLD (RSI=65.31),rsi,65.31144628079183
TER,171.49000549316406,171.49000549316406,HOLD (RSI=65.19),rsi,65.19399386076233
TFC,45.869998931884766,45.869998931884766,SELL (RSI=77.86 > 70.0),rsi,77.85541525875867
TGT,91.66999816894531,91.66999816894531,HOLD (RSI=55.26),rsi,55.2622920779911
TJX,147.13499450683594,147.13499450683594,HOLD (RSI=61.08),rsi,61.077546734932525
TKO,183.97999572753906,183.97999572753906,HOLD (RSI=42.60),rsi,42.604657488314075
TMO,594.5800170898438,594.5800170898438,SELL (RSI=78.88 > 70.0),rsi,78.8826297666503
TMUS,216.375,216.375,HOLD (RSI=41.89),rsi,41.888734729839065
TPL,1022.6649780273438,1022.6649780273438,HOLD (RSI=64.89),rsi,64.89273203019427
TPR,100.6050033569336,100.6050033569336,HOLD (RSI=31.52),rsi,31.5165654911343
TRGP,170.41000366210938,170.41000366210938,SELL (RSI=75.02 > 70.0),rsi,75.02492059368423
TRMB,80.04000091552734,80.04000091552734,HOLD (RSI=55.52),rsi,55.5216255546358
TROW,104.54540252685547,104.54540252685547,HOLD (RSI=54.98),rsi,54.98194060829915
TRV,289.63739013671875,289.63739013671875,SELL (RSI=82.36 > 70.0),rsi,82.36002370058449
TSCO,56.09000015258789,56.09000015258789,HOLD (RSI=54.04),rsi,54.03996850139
TSLA,406.2799987792969,406.2799987792969,HOLD (RSI=45.66),rsi,45.662330078761755
TSN,54.970001220703125,54.970001220703125,HOLD (RSI=60.83),rsi,60.832698285621184
TT,419.40948486328125,419.40948486328125,HOLD (RSI=51.68),rsi,51.678105683542285
TTD,42.95000076293945,42.95000076293945,HOLD (RSI=35.89),rsi,35.891184298869135
TTWO,239.83999633789062,239.83999633789062,HOLD (RSI=33.38),rsi,33.38472771091395
TXN,163.5850067138672,163.5850067138672,HOLD (RSI=38.73),rsi,38.72924507563677
TXT,82.6500015258789,82.6500015258789,HOLD (RSI=53.46),rsi,53.457816704479505
TYL,468.989990234375,468.989990234375,HOLD (RSI=37.93),rsi,37.92830843957609
UAL,98.42500305175781,98.42500305175781,HOLD (RSI=50.26),rsi,50.256075580621996
UBER,93.19999694824219,93.19999694824219,HOLD (RSI=51.39),rsi,51.39230255653549
UDR,34.650001525878906,34.650001525878906,HOLD (RSI=40.79),rsi,40.7894758856772
UHS,228.6699981689453,228.6699981689453,HOLD (RSI=69.79),rsi,69.78778584592993
ULTA,540.9550170898438,540.9550170898438,HOLD (RSI=51.48),rsi,51.4782552609669
UNH,333.94000244140625,333.94000244140625,HOLD (RSI=38.08),rsi,38.07574291965367
UNP,222.47999572753906,222.47999572753906,HOLD (RSI=47.97),rsi,47.965574194575446
UPS,96.4800033569336,96.4800033569336,HOLD (RSI=67.84),rsi,67.84069280333063
URI,851.364990234375,851.364990234375,BUY (RSI=20.32 < 30.0),rsi,20.318284489410786
USB,47.755001068115234,47.755001068115234,HOLD (RSI=65.05),rsi,65.04647719495335
V,337.9200134277344,337.9200134277344,HOLD (RSI=53.25),rsi,53.25091198332373
VICI,30.7549991607666,30.7549991607666,HOLD (RSI=50.25),rsi,50.254838470090355
VLO,178.22000122070312,178.22000122070312,HOLD (RSI=69.64),rsi,69.64187598628055
VLTO,98.33000183105469,98.33000183105469,HOLD (RSI=38.45),rsi,38.451606996597775
VMC,289.1962890625,289.1962890625,HOLD (RSI=43.00),rsi,42.996421046290685
VRSK,217.77000427246094,217.77000427246094,HOLD (RSI=42.68),rsi,42.67739841846271
VRSN,253.42559814453125,253.42559814453125,HOLD (RSI=46.01),rsi,46.00905320624501
VRTX,440.0799865722656,440.0799865722656,HOLD (RSI=68.00),rsi,67.99725087062163
VST,172.2899932861328,172.2899932861328,HOLD (RSI=33.64),rsi,33.64236895993038
VTR,77.25,77.25,SELL (RSI=73.82 > 70.0),rsi,73.8242200888899
VTRS,11.13029956817627,11.13029956817627,HOLD (RSI=65.75),rsi,65.75237923045182
VZ,41.436500549316406,41.436500549316406,HOLD (RSI=55.62),rsi,55.620529138128965
WAB,208.02999877929688,208.02999877929688,HOLD (RSI=67.76),rsi,67.76324746356651
WAT,389.0212097167969,389.0212097167969,SELL (RSI=77.44 > 70.0),rsi,77.44022362575964
WBD,22.174999237060547,22.174999237060547,SELL (RSI=76.41 > 70.0),rsi,76.41059526396617
WDAY,225.53500366210938,225.53500366210938,HOLD (RSI=48.37),rsi,48.36538972552771
WDC,160.9949951171875,160.9949951171875,HOLD (RSI=67.28),rsi,67.28428174219515
WEC,111.86949920654297,111.86949920654297,HOLD (RSI=37.40),rsi,37.39680705551087
WELL,191.9499969482422,191.9499969482422,SELL (RSI=76.82 > 70.0),rsi,76.81706742234283
WFC,85.58499908447266,85.58499908447266,HOLD (RSI=57.44),rsi,57.442073760766945
WM,206.52499389648438,206.52499389648438,HOLD (RSI=42.47),rsi,42.46575482141321
WMB,59.84000015258789,59.84000015258789,HOLD (RSI=41.87),rsi,41.87311555675106
WMT,102.37999725341797,102.37999725341797,HOLD (RSI=36.28),rsi,36.28435595049437
WRB,77.29010009765625,77.29010009765625,HOLD (RSI=63.38),rsi,63.382611734703325
WSM,189.7696990966797,189.7696990966797,HOLD (RSI=52.41),rsi,52.41444545129649
WST,270.7919006347656,270.7919006347656,HOLD (RSI=51.62),rsi,51.618071438041724
WTW,321.01690673828125,321.01690673828125,HOLD (RSI=42.93),rsi,42.92592473511867
WY,22.65999984741211,22.65999984741211,HOLD (RSI=40.39),rsi,40.38834390523841
WYNN,123.33999633789062,123.33999633789062,HOLD (RSI=57.29),rsi,57.291657607269514
XEL,80.88999938964844,80.88999938964844,HOLD (RSI=48.77),rsi,48.76616315066123
XOM,119.0156021118164,119.0156021118164,HOLD (RSI=69.95),rsi,69.94609247674818
XYL,148.84910583496094,148.84910583496094,HOLD (RSI=60.09),rsi,60.087672936897846
XYZ,63.32500076293945,63.32500076293945,HOLD (RSI=33.98),rsi,33.976295592515896
YUM,149.85850524902344,149.85850524902344,HOLD (RSI=59.13),rsi,59.130177853262566
ZBH,90.30500030517578,90.30500030517578,HOLD (RSI=35.26),rsi,35.25534063162132
ZBRA,250.02000427246094,250.02000427246094,HOLD (RSI=33.34),rsi,33.343451066002686
ZTS,121.74810028076172,121.74810028076172,BUY (RSI=23.02 < 30.0),rsi,23.024855945669984
