Ticker,Last Close Price,Current Price,Signal,Method,Upper_Band,Middle_Band,Lower_Band
GS,825.75,825.75,HOLD (Price within Bollinger Bands),bollinger,833.1153988141305,785.6295043945313,738.1436099749321
GWW,952.5599975585938,952.5599975585938,HOLD (Price within Bollinger Bands),bollinger,977.7456601260454,959.1402893066406,940.5349184872358
HAL,27.584999084472656,27.584999084472656,HOLD (Price within Bollinger Bands),bollinger,29.617484424988927,26.559249782562254,23.501015140135582
HAS,79.21499633789062,79.21499633789062,HOLD (Price within Bollinger Bands),bollinger,79.7123802636717,76.89425010681153,74.07611994995135
HBAN,15.904999732971191,15.904999732971191,HOLD (Price within Bollinger Bands),bollinger,16.18373547876729,15.635249900817872,15.086764322868454
HCA,473.9200134277344,473.9200134277344,HOLD (Price within Bollinger Bands),bollinger,490.5777751059145,458.6229965209961,426.66821793607767
HD,370.7049865722656,370.7049865722656,HOLD (Price within Bollinger Bands),bollinger,395.29583726021104,380.1262466430664,364.95665602592175
HIG,133.3699951171875,133.3699951171875,SELL (Price above Upper Bollinger Band),bollinger,133.32554134467415,126.60849952697754,119.89145770928091
HII,314.5,314.5,HOLD (Price within Bollinger Bands),bollinger,332.75642077204884,304.88250122070315,277.00858166935745
HLT,273.9100036621094,273.9100036621094,HOLD (Price within Bollinger Bands),bollinger,278.5472512429708,266.00099792480466,253.4547446066385
HOLX,74.5,74.5,HOLD (Price within Bollinger Bands),bollinger,75.9503904228956,73.79500045776368,71.63961049263176
HON,202.2100067138672,202.2100067138672,HOLD (Price within Bollinger Bands),bollinger,206.98649333310988,198.86907730102538,190.7516612689409
HOOD,123.63500213623047,123.63500213623047,HOLD (Price within Bollinger Bands),bollinger,150.95558145235725,136.44375038146973,121.93191931058222
HPE,23.264999389648438,23.264999389648438,HOLD (Price within Bollinger Bands),bollinger,24.713661134900875,23.627249908447265,22.540838681993655
HPQ,25.2549991607666,25.2549991607666,HOLD (Price within Bollinger Bands),bollinger,29.096713958089808,26.88675003051758,24.67678610294535
HRL,22.625099182128906,22.625099182128906,HOLD (Price within Bollinger Bands),bollinger,24.848500772137164,22.674754905700684,20.501009039264204
HSIC,73.06999969482422,73.06999969482422,HOLD (Price within Bollinger Bands),bollinger,75.89440450514162,66.98000011444091,58.0655957237402
HST,17.69499969482422,17.69499969482422,HOLD (Price within Bollinger Bands),bollinger,18.29160084215433,16.806749725341795,15.321898608529258
HSY,178.1999969482422,178.1999969482422,HOLD (Price within Bollinger Bands),bollinger,190.82881260242357,175.87450103759767,160.92018947277177
HUBB,440.91400146484375,440.91400146484375,HOLD (Price within Bollinger Bands),bollinger,483.77481751562306,450.50569915771484,417.23658079980663
HUM,241.21249389648438,241.21249389648438,HOLD (Price within Bollinger Bands),bollinger,314.46684754731444,273.047624206543,231.62840086577154
HWM,202.85000610351562,202.85000610351562,HOLD (Price within Bollinger Bands),bollinger,213.38743094489158,201.92779922485352,190.46816750481545
IBKR,69.01000213623047,69.01000213623047,HOLD (Price within Bollinger Bands),bollinger,73.70832688973967,69.29150047302247,64.87467405630527
IBM,310.91510009765625,310.91510009765625,HOLD (Price within Bollinger Bands),bollinger,325.63591063224294,301.5906555175781,277.5454004029133
ICE,153.42999267578125,153.42999267578125,HOLD (Price within Bollinger Bands),bollinger,161.38827693055532,152.22699890136718,143.06572087217904
IDXX,709.8900146484375,709.8900146484375,HOLD (Price within Bollinger Bands),bollinger,752.6715128623741,671.4804992675781,590.2894856727821
IEX,170.4499969482422,170.4499969482422,HOLD (Price within Bollinger Bands),bollinger,172.23903144125708,168.6060012817383,164.9729711222195
IFF,66.3499984741211,66.3499984741211,HOLD (Price within Bollinger Bands),bollinger,66.97323029931371,64.08600006103515,61.198769822756596
INCY,106.88500213623047,106.88500213623047,HOLD (Price within Bollinger Bands),bollinger,113.63205307301533,97.06625022888184,80.50044738474836
INTC,36.43000030517578,36.43000030517578,HOLD (Price within Bollinger Bands),bollinger,41.34846228601424,38.503999900817874,35.65953751562151
INTU,654.5700073242188,654.5700073242188,HOLD (Price within Bollinger Bands),bollinger,686.786712944676,664.5380004882812,642.2892880318865
INVH,28.475000381469727,28.475000381469727,HOLD (Price within Bollinger Bands),bollinger,29.24007740034576,28.441250038146972,27.642422675948183
IP,38.459999084472656,38.459999084472656,HOLD (Price within Bollinger Bands),bollinger,52.39518799254773,42.11999988555908,31.84481177857043
IPG,25.399999618530273,25.399999618530273,HOLD (Price within Bollinger Bands),bollinger,27.79165157436923,26.003500080108644,24.21534858584806
IQV,226.11000061035156,226.11000061035156,SELL (Price above Upper Bollinger Band),bollinger,225.62746531609324,215.73650207519532,205.8455388342974
IR,76.72000122070312,76.72000122070312,HOLD (Price within Bollinger Bands),bollinger,80.7262408375969,78.15999984741211,75.59375885722731
IRM,92.70999908447266,92.70999908447266,BUY (Price below Lower Bollinger Band),bollinger,108.69897084599398,102.53750038146973,96.37602991694547
ISRG,570.239990234375,570.239990234375,HOLD (Price within Bollinger Bands),bollinger,610.9098956401649,536.0565078735351,461.2031201069053
IT,233.25509643554688,233.25509643554688,HOLD (Price within Bollinger Bands),bollinger,262.6244606652938,241.55425491333008,220.48404916136636
ITW,245.9600067138672,245.9600067138672,HOLD (Price within Bollinger Bands),bollinger,256.00852481372533,247.1060012817383,238.20347774975122
IVZ,24.34000015258789,24.34000015258789,HOLD (Price within Bollinger Bands),bollinger,24.54683952977757,23.460000038146973,22.373160546516374
J,154.625,154.625,HOLD (Price within Bollinger Bands),bollinger,163.53811522136672,157.1007507324219,150.66338624347705
JBHT,168.1750030517578,168.1750030517578,HOLD (Price within Bollinger Bands),bollinger,171.9360729630981,167.92124862670897,163.90642429031985
JBL,203.67999267578125,203.67999267578125,HOLD (Price within Bollinger Bands),bollinger,226.32691724942438,212.35399932861327,198.38108140780216
JCI,121.25,121.25,HOLD (Price within Bollinger Bands),bollinger,125.77338420820985,115.3925006866455,105.01161716508116
JKHY,167.52000427246094,167.52000427246094,HOLD (Price within Bollinger Bands),bollinger,168.73354674466057,157.12850112915038,145.5234555136402
JNJ,194.91990661621094,194.91990661621094,HOLD (Price within Bollinger Bands),bollinger,196.309794667667,190.02949600219728,183.74919733672755
JPM,314.2300109863281,314.2300109863281,HOLD (Price within Bollinger Bands),bollinger,322.8077441353963,307.3369995117188,291.8662548880412
K,83.33999633789062,83.33999633789062,HOLD (Price within Bollinger Bands),bollinger,83.39674290603651,83.14649887084961,82.89625483566272
KDP,27.0049991607666,27.0049991607666,HOLD (Price within Bollinger Bands),bollinger,28.898268666749406,27.22574977874756,25.553230890745713
KEY,17.895000457763672,17.895000457763672,HOLD (Price within Bollinger Bands),bollinger,18.18357915636673,17.616250038146973,17.048920919927216
KEYS,181.62229919433594,181.62229919433594,HOLD (Price within Bollinger Bands),bollinger,192.21870047662773,175.60611572265626,158.99353096868478
KHC,25.049999237060547,25.049999237060547,HOLD (Price within Bollinger Bands),bollinger,26.10610588397295,24.86999979019165,23.633893696410347
KIM,20.604999542236328,20.604999542236328,HOLD (Price within Bollinger Bands),bollinger,22.872199384601544,21.223250102996825,19.574300821392107
KKR,120.41999816894531,120.41999816894531,HOLD (Price within Bollinger Bands),bollinger,124.06152570908748,120.25750007629395,116.45347444350043
KLAC,1157.760009765625,1157.760009765625,HOLD (Price within Bollinger Bands),bollinger,1260.0025064451067,1187.3900024414063,1114.7774984377058
KMB,105.29499816894531,105.29499816894531,HOLD (Price within Bollinger Bands),bollinger,129.91568461153832,112.05625,94.19681538846167
KMI,26.94499969482422,26.94499969482422,HOLD (Price within Bollinger Bands),bollinger,27.632039809165853,26.38314962387085,25.134259438575846
KO,71.26000213623047,71.26000213623047,HOLD (Price within Bollinger Bands),bollinger,72.10514663072124,69.73300094604492,67.36085526136861
KR,65.69000244140625,65.69000244140625,HOLD (Price within Bollinger Bands),bollinger,70.13150525035879,66.00850048065186,61.885495710944944
KVUE,17.03969955444336,17.03969955444336,HOLD (Price within Bollinger Bands),bollinger,17.364538814959015,15.41947889328003,13.474418971601045
L,104.75,104.75,SELL (Price above Upper Bollinger Band),bollinger,104.62103891412909,100.67399978637695,96.72696065862482
LDOS,191.72999572753906,191.72999572753906,HOLD (Price within Bollinger Bands),bollinger,199.91922617903074,192.1865005493164,184.45377491960207
LEN,123.11499786376953,123.11499786376953,HOLD (Price within Bollinger Bands),bollinger,130.02456152781775,124.60874977111817,119.1929380144186
LH,268.79998779296875,268.79998779296875,HOLD (Price within Bollinger Bands),bollinger,295.0804443901056,266.0734992980957,237.06655420608587
LHX,295.260009765625,295.260009765625,HOLD (Price within Bollinger Bands),bollinger,300.98656920657186,291.4619995117188,281.9374298168657
LII,487.4049987792969,487.4049987792969,HOLD (Price within Bollinger Bands),bollinger,533.8287934056478,499.16275177001955,464.49671013439126
LIN,426.15521240234375,426.15521240234375,HOLD (Price within Bollinger Bands),bollinger,460.7955817368469,432.64526214599607,404.49494255514526
LKQ,31.389999389648438,31.389999389648438,HOLD (Price within Bollinger Bands),bollinger,31.793320704768682,30.73000011444092,29.666679524113157
LLY,1028.3299560546875,1028.3299560546875,HOLD (Price within Bollinger Bands),bollinger,1033.3524996557449,881.5029998779297,729.6535001001146
LMT,457.56500244140625,457.56500244140625,HOLD (Price within Bollinger Bands),bollinger,510.2900534694287,479.39325256347655,448.4964516575244
LNT,67.7699966430664,67.7699966430664,HOLD (Price within Bollinger Bands),bollinger,68.73363402067963,67.50840492248535,66.28317582429108
LOW,233.50999450683594,233.50999450683594,HOLD (Price within Bollinger Bands),bollinger,247.51733213136615,238.58837280273437,229.6594134741026
LRCX,154.13999938964844,154.13999938964844,HOLD (Price within Bollinger Bands),bollinger,170.81156907615906,155.37249832153321,139.93342756690737
LULU,170.86500549316406,170.86500549316406,HOLD (Price within Bollinger Bands),bollinger,183.86884963486256,171.61524963378906,159.36164963271557
LUV,33.025001525878906,33.025001525878906,HOLD (Price within Bollinger Bands),bollinger,34.952042793532584,32.0662501335144,29.180457473496215
LVS,65.70999908447266,65.70999908447266,HOLD (Price within Bollinger Bands),bollinger,70.98564823527487,59.25173683166504,47.517825428055225
LW,58.70500183105469,58.70500183105469,HOLD (Price within Bollinger Bands),bollinger,67.35819725316915,62.82314968109131,58.288102109013465
LYB,44.57500076293945,44.57500076293945,HOLD (Price within Bollinger Bands),bollinger,48.91254778743295,45.31025009155273,41.707952395672514
LYV,137.31500244140625,137.31500244140625,HOLD (Price within Bollinger Bands),bollinger,162.09047978642164,147.9592514038086,133.82802302119555
MA,556.6400146484375,556.6400146484375,HOLD (Price within Bollinger Bands),bollinger,578.0617432501608,560.0629974365235,542.0642516228861
MAA,131.00999450683594,131.00999450683594,HOLD (Price within Bollinger Bands),bollinger,135.80785198556305,130.71549873352052,125.62314548147799
MAR,290.30499267578125,290.30499267578125,HOLD (Price within Bollinger Bands),bollinger,297.6574698783392,274.0427505493164,250.42803122029358
MAS,62.41999816894531,62.41999816894531,HOLD (Price within Bollinger Bands),bollinger,70.99879390771423,65.13257675170898,59.266359595703726
MCD,307.8900146484375,307.8900146484375,HOLD (Price within Bollinger Bands),bollinger,312.98217720580175,304.29499969482424,295.60782218384674
MCHP,55.119998931884766,55.119998931884766,HOLD (Price within Bollinger Bands),bollinger,69.50746263265185,61.34599933624268,53.1845360398335
MCK,846.25,846.25,HOLD (Price within Bollinger Bands),bollinger,873.9153281086719,821.5764984130859,769.2376687174999
MCO,491.5199890136719,491.5199890136719,HOLD (Price within Bollinger Bands),bollinger,498.8134678936993,484.0244995117188,469.23553112973826
MDLZ,57.290000915527344,57.290000915527344,HOLD (Price within Bollinger Bands),bollinger,63.69388736771005,58.77599983215332,53.85811229659659
MDT,96.23999786376953,96.23999786376953,HOLD (Price within Bollinger Bands),bollinger,97.8672530252971,93.2729995727539,88.6787461202107
MET,79.26000213623047,79.26000213623047,HOLD (Price within Bollinger Bands),bollinger,80.213527114113,78.18390731811523,76.15428752211746
META,607.489990234375,607.489990234375,HOLD (Price within Bollinger Bands),bollinger,792.5329229719008,678.6924987792969,564.852074586693
MGM,33.04499816894531,33.04499816894531,HOLD (Price within Bollinger Bands),bollinger,33.680449721794986,32.302749729156496,30.925049736518
MHK,109.24749755859375,109.24749755859375,HOLD (Price within Bollinger Bands),bollinger,133.08950200120455,116.64037475585937,100.1912475105142
MKC,66.29499816894531,66.29499816894531,HOLD (Price within Bollinger Bands),bollinger,68.77702406370705,65.69725017547607,62.617476287245104
MLM,607.3699951171875,607.3699951171875,HOLD (Price within Bollinger Bands),bollinger,630.9192040763285,617.8905059814454,604.8618078865622
MMC,183.49169921875,183.49169921875,HOLD (Price within Bollinger Bands),bollinger,192.27221547372932,182.93108444213868,173.58995341054805
MMM,170.60499572753906,170.60499572753906,HOLD (Price within Bollinger Bands),bollinger,175.18808564723304,165.40074996948243,155.61341429173183
MNST,71.30999755859375,71.30999755859375,HOLD (Price within Bollinger Bands),bollinger,72.39221938316459,68.90800094604492,65.42378250892526
MO,57.744998931884766,57.744998931884766,HOLD (Price within Bollinger Bands),bollinger,67.23763484909529,60.37825012207031,53.51886539504534
MOH,139.41000366210938,139.41000366210938,HOLD (Price within Bollinger Bands),bollinger,199.35891347943874,160.42000045776368,121.48108743608861
MOS,25.84000015258789,25.84000015258789,HOLD (Price within Bollinger Bands),bollinger,31.233428065959675,27.67749967575073,24.121571285541787
MPC,198.27000427246094,198.27000427246094,HOLD (Price within Bollinger Bands),bollinger,203.225155039495,192.64749984741212,182.06984465532923
MPWR,929.5599975585938,929.5599975585938,HOLD (Price within Bollinger Bands),bollinger,1124.8435191982353,1014.3640106201171,903.884502041999
MRK,93.8499984741211,93.8499984741211,SELL (Price above Upper Bollinger Band),bollinger,92.27547438639934,87.03399963378907,81.79252488117879
MRNA,25.549999237060547,25.549999237060547,HOLD (Price within Bollinger Bands),bollinger,28.478599237268828,25.855499935150146,23.232400633031464
MS,168.33999633789062,168.33999633789062,HOLD (Price within Bollinger Bands),bollinger,169.97394338488823,163.21485443115233,156.45576547741643
MSCI,573.4949951171875,573.4949951171875,HOLD (Price within Bollinger Bands),bollinger,607.2199933657633,565.8347473144531,524.4495012631429
MSFT,510.1600036621094,510.1600036621094,HOLD (Price within Bollinger Bands),bollinger,541.1815742356816,516.9935012817383,492.80542832779497
MSI,385.989990234375,385.989990234375,HOLD (Price within Bollinger Bands),bollinger,469.0615999363282,417.56399688720705,366.0663938380859
MTB,187.97219848632812,187.97219848632812,HOLD (Price within Bollinger Bands),bollinger,188.68183419314346,183.62460861206054,178.56738303097762
MTCH,32.630001068115234,32.630001068115234,HOLD (Price within Bollinger Bands),bollinger,33.53839482613307,32.69049987792969,31.842604929726306
MTD,1452.800048828125,1452.800048828125,HOLD (Price within Bollinger Bands),bollinger,1475.894933141766,1414.0774963378906,1352.2600595340152
MU,238.38999938964844,238.38999938964844,HOLD (Price within Bollinger Bands),bollinger,256.43853127607167,224.81200103759767,193.1854707991237
NCLH,18.875,18.875,HOLD (Price within Bollinger Bands),bollinger,25.616053679231417,21.298750019073488,16.98144635891556
NDAQ,87.87999725341797,87.87999725341797,HOLD (Price within Bollinger Bands),bollinger,90.31898966271194,87.46599960327148,84.61300954383103
NDSN,234.5,234.5,HOLD (Price within Bollinger Bands),bollinger,238.96356985030647,234.08500061035156,229.20643137039664
NEE,84.69999694824219,84.69999694824219,HOLD (Price within Bollinger Bands),bollinger,86.6510122860323,83.54249954223633,80.43398679844036
NEM,91.8301010131836,91.8301010131836,HOLD (Price within Bollinger Bands),bollinger,95.37018308154431,85.16850471496582,74.96682634838733
NFLX,1152.6199951171875,1152.6199951171875,HOLD (Price within Bollinger Bands),bollinger,1222.2000467469995,1128.4034912109375,1034.6069356748756
NI,42.849998474121094,42.849998474121094,HOLD (Price within Bollinger Bands),bollinger,44.30454539663435,43.10872936248779,41.91291332834123
NKE,65.2300033569336,65.2300033569336,HOLD (Price within Bollinger Bands),bollinger,71.24124468153515,65.22150020599365,59.20175573045215
NOC,562.3400268554688,562.3400268554688,HOLD (Price within Bollinger Bands),bollinger,613.8177005554253,582.7969970703125,551.7762935851997
NOW,850.7899780273438,850.7899780273438,HOLD (Price within Bollinger Bands),bollinger,969.8181201135616,903.0489959716797,836.2798718297978
NRG,166.6649932861328,166.6649932861328,HOLD (Price within Bollinger Bands),bollinger,178.08450118751455,169.0667938232422,160.04908645896984
NSC,285.1099853515625,285.1099853515625,HOLD (Price within Bollinger Bands),bollinger,290.91492973863325,283.4518981933594,275.98886664808555
NTAP,110.46109771728516,110.46109771728516,HOLD (Price within Bollinger Bands),bollinger,120.6172468759442,115.24055519104004,109.86386350613589
NTRS,130.24000549316406,130.24000549316406,HOLD (Price within Bollinger Bands),bollinger,131.9916585056094,127.97900047302247,123.96634244043554
NUE,145.57000732421875,145.57000732421875,HOLD (Price within Bollinger Bands),bollinger,155.38516898574173,144.01800003051758,132.65083107529344
NVDA,186.44000244140625,186.44000244140625,HOLD (Price within Bollinger Bands),bollinger,210.11410076791068,192.5060012817383,174.8979017955659
NVR,7314.419921875,7314.419921875,HOLD (Price within Bollinger Bands),bollinger,7805.115384651454,7384.7794921875,6964.443599723546
NWS,29.889999389648438,29.889999389648438,HOLD (Price within Bollinger Bands),bollinger,31.280009741827918,30.042999935150146,28.805990128472374
NWSA,26.514999389648438,26.514999389648438,HOLD (Price within Bollinger Bands),bollinger,27.227312367731095,26.323249721527098,25.4191870753231
NXPI,202.1300048828125,202.1300048828125,HOLD (Price within Bollinger Bands),bollinger,224.92977347735217,210.9375015258789,196.94522957440563
O,57.165000915527344,57.165000915527344,HOLD (Price within Bollinger Bands),bollinger,61.18845552095937,58.17308444976807,55.157713378576766
ODFL,136.72000122070312,136.72000122070312,HOLD (Price within Bollinger Bands),bollinger,143.22111207901494,138.64049911499023,134.05988615096553
OKE,69.68000030517578,69.68000030517578,HOLD (Price within Bollinger Bands),bollinger,70.22909291610472,67.43532485961914,64.64155680313357
OMC,73.98500061035156,73.98500061035156,HOLD (Price within Bollinger Bands),bollinger,81.3341728591475,75.91874961853027,70.50332637791304
ON,48.779998779296875,48.779998779296875,HOLD (Price within Bollinger Bands),bollinger,54.87727096083829,50.71000003814697,46.54272911545566
ORCL,219.47000122070312,219.47000122070312,HOLD (Price within Bollinger Bands),bollinger,301.9164966198974,259.97799758911134,218.0394985583253
ORLY,99.54499816894531,99.54499816894531,HOLD (Price within Bollinger Bands),bollinger,102.87852353087548,97.21724929809571,91.55597506531593
OTIS,91.05000305175781,91.05000305175781,HOLD (Price within Bollinger Bands),bollinger,93.39960316462525,91.53549995422364,89.67139674382203
OXY,42.224998474121094,42.224998474121094,HOLD (Price within Bollinger Bands),bollinger,42.983504086171884,41.28975009918213,39.595996112192374
PANW,205.7949981689453,205.7949981689453,BUY (Price below Lower Bollinger Band),bollinger,223.41635159608907,214.86174926757812,206.30714693906717
PAYC,165.3000030517578,165.3000030517578,HOLD (Price within Bollinger Bands),bollinger,215.99991095949017,185.75300064086915,155.50609032224813
PAYX,111.30500030517578,111.30500030517578,HOLD (Price within Bollinger Bands),bollinger,129.55040467460023,117.85059509277343,106.15078551094665
PCAR,98.1449966430664,98.1449966430664,HOLD (Price within Bollinger Bands),bollinger,101.17284312587454,98.3367748260498,95.50070652622507
PCG,16.78499984741211,16.78499984741211,HOLD (Price within Bollinger Bands),bollinger,16.98630459712258,16.36124997138977,15.736195345656963
PEG,82.375,82.375,HOLD (Price within Bollinger Bands),bollinger,85.4046773940954,82.51474990844727,79.62482242279914
PEP,145.1699981689453,145.1699981689453,HOLD (Price within Bollinger Bands),bollinger,156.30561459430194,147.5159996032715,138.72638461224105
PFE,26.135000228881836,26.135000228881836,SELL (Price above Upper Bollinger Band),bollinger,25.71444371592296,24.453390979766844,23.192338243610727
PFG,85.0,85.0,HOLD (Price within Bollinger Bands),bollinger,86.10632831777028,81.79650001525879,77.4866717127473
PG,147.91000366210938,147.91000366210938,HOLD (Price within Bollinger Bands),bollinger,153.37818965159886,149.12432556152345,144.87046147144804
PGR,223.33999633789062,223.33999633789062,HOLD (Price within Bollinger Bands),bollinger,228.9491174387268,215.50500030517577,202.06088317162474
PH,847.3599853515625,847.3599853515625,HOLD (Price within Bollinger Bands),bollinger,870.4154490125609,787.1486846923829,703.8819203722048
PHM,120.14099884033203,120.14099884033203,HOLD (Price within Bollinger Bands),bollinger,123.6384146043915,120.47404975891114,117.30968491343077
PKG,201.5500030517578,201.5500030517578,HOLD (Price within Bollinger Bands),bollinger,212.03693520847847,202.08750076293944,192.13806631740042
PLD,124.1675033569336,124.1675033569336,HOLD (Price within Bollinger Bands),bollinger,127.39508168845263,125.08987503051758,122.78466837258252
PLTR,174.94509887695312,174.94509887695312,HOLD (Price within Bollinger Bands),bollinger,205.01086161649997,186.8472541809082,168.68364674531645
PM,154.80999755859375,154.80999755859375,HOLD (Price within Bollinger Bands),bollinger,161.903840831926,152.31849975585936,142.73315867979272
PNC,185.97000122070312,185.97000122070312,HOLD (Price within Bollinger Bands),bollinger,187.2045502473592,183.32050018310548,179.43645011885175
PNR,108.23999786376953,108.23999786376953,HOLD (Price within Bollinger Bands),bollinger,110.38469518337867,108.22971649169922,106.07473780001978
PNW,88.4729995727539,88.4729995727539,HOLD (Price within Bollinger Bands),bollinger,92.73388093190678,89.57802963256836,86.42217833322994
PODD,334.8299865722656,334.8299865722656,HOLD (Price within Bollinger Bands),bollinger,336.0740163674845,322.71349945068357,309.35298253388265
POOL,248.97500610351562,248.97500610351562,HOLD (Price within Bollinger Bands),bollinger,312.47759374790513,271.80353927612305,231.12948480434096
PPG,98.04000091552734,98.04000091552734,HOLD (Price within Bollinger Bands),bollinger,105.98937026738244,98.77439918518067,91.5594281029789
PPL,36.505001068115234,36.505001068115234,HOLD (Price within Bollinger Bands),bollinger,37.886491348091134,36.923749923706055,35.961008499320975
PRU,107.60040283203125,107.60040283203125,HOLD (Price within Bollinger Bands),bollinger,108.51347051791421,103.83701934814454,99.16056817837486
PSA,275.875,275.875,HOLD (Price within Bollinger Bands),bollinger,318.29633644243125,289.0147445678711,259.73315269331096
PSKY,15.494999885559082,15.494999885559082,HOLD (Price within Bollinger Bands),bollinger,17.344820695630915,15.892249917984008,14.439679140337102
PSX,139.7899932861328,139.7899932861328,HOLD (Price within Bollinger Bands),bollinger,142.5659030796472,135.68749923706054,128.80909539447387
PTC,177.43499755859375,177.43499755859375,HOLD (Price within Bollinger Bands),bollinger,216.80798985587674,193.23974990844727,169.6715099610178
PWR,436.92498779296875,436.92498779296875,HOLD (Price within Bollinger Bands),bollinger,461.89963652863946,442.1017501831055,422.3038638375715
PYPL,66.23999786376953,66.23999786376953,HOLD (Price within Bollinger Bands),bollinger,71.92285816272883,68.31799964904785,64.71314113536687
Q,87.41000366210938,87.41000366210938,HOLD (Insufficient Data),bollinger,,,
QCOM,174.80999755859375,174.80999755859375,HOLD (Price within Bollinger Bands),bollinger,186.22700030424727,174.3749984741211,162.52299664399493
RCL,261.8800048828125,261.8800048828125,HOLD (Price within Bollinger Bands),bollinger,333.3178399697056,284.55450134277345,235.79116271584132
REG,70.12000274658203,70.12000274658203,HOLD (Price within Bollinger Bands),bollinger,73.76545217892242,70.70750007629394,67.64954797366546
REGN,703.0800170898438,703.0800170898438,HOLD (Price within Bollinger Bands),bollinger,712.2658531484078,630.2004974365234,548.135141724639
RF,25.270000457763672,25.270000457763672,HOLD (Price within Bollinger Bands),bollinger,25.351016121470536,24.42250003814697,23.493983954823406
RJF,163.64999389648438,163.64999389648438,HOLD (Price within Bollinger Bands),bollinger,167.47556661020624,161.8845001220703,156.29343363393437
RL,332.7900085449219,332.7900085449219,HOLD (Price within Bollinger Bands),bollinger,345.75843746321743,328.0530029296875,310.3475683961576
RMD,253.58999633789062,253.58999633789062,HOLD (Price within Bollinger Bands),bollinger,272.03984005633646,255.90899963378905,239.77815921124167
ROK,383.6400146484375,383.6400146484375,HOLD (Price within Bollinger Bands),bollinger,394.800005833381,366.9355010986328,339.0709963638846
ROL,57.52000045776367,57.52000045776367,HOLD (Price within Bollinger Bands),bollinger,60.23086967164211,57.257167434692384,54.28346519774266
ROP,452.2799987792969,452.2799987792969,HOLD (Price within Bollinger Bands),bollinger,514.1748560392514,464.2070007324219,414.23914542559237
ROST,162.36000061035156,162.36000061035156,HOLD (Price within Bollinger Bands),bollinger,164.56288014865459,159.6609992980957,154.75911844753682
RSG,206.68499755859375,206.68499755859375,HOLD (Price within Bollinger Bands),bollinger,227.50051221861526,212.50774917602538,197.5149861334355
RTX,175.6999969482422,175.6999969482422,HOLD (Price within Bollinger Bands),bollinger,187.02186011388682,175.41599960327147,163.81013909265613
RVTY,95.05500030517578,95.05500030517578,HOLD (Price within Bollinger Bands),bollinger,99.22661003186987,94.22924919128418,89.2318883506985
SBAC,197.9636993408203,197.9636993408203,HOLD (Price within Bollinger Bands),bollinger,202.84332997054733,196.35518341064454,189.86703685074175
SBUX,86.36499786376953,86.36499786376953,HOLD (Price within Bollinger Bands),bollinger,88.8482969616494,84.47674980163575,80.1052026416221
SCHW,96.529296875,96.529296875,HOLD (Price within Bollinger Bands),bollinger,96.91185862463608,94.78946380615234,92.6670689876686
SHW,343.8800048828125,343.8800048828125,HOLD (Price within Bollinger Bands),bollinger,353.3064389687269,340.1759994506836,327.0455599326403
SJM,111.98999786376953,111.98999786376953,SELL (Price above Upper Bollinger Band),bollinger,110.51076757731794,105.18399925231934,99.85723092732074
SLB,36.814998626708984,36.814998626708984,HOLD (Price within Bollinger Bands),bollinger,38.47597292959284,35.88325023651123,33.29052754342962
SMCI,35.714900970458984,35.714900970458984,HOLD (Price within Bollinger Bands),bollinger,59.796162411721355,47.130744743347165,34.465327074972976
SNA,340.9949951171875,340.9949951171875,HOLD (Price within Bollinger Bands),bollinger,347.76014777463024,341.67474975585935,335.58935173708846
SNPS,401.5450134277344,401.5450134277344,HOLD (Price within Bollinger Bands),bollinger,488.4622591336278,433.3202499389648,378.17824074430183
SO,91.9800033569336,91.9800033569336,HOLD (Price within Bollinger Bands),bollinger,98.84551026410489,93.96650161743165,89.0874929707584
SOLS,47.03499984741211,47.03499984741211,HOLD (Insufficient Data),bollinger,,,
SOLV,75.32499694824219,75.32499694824219,HOLD (Price within Bollinger Bands),bollinger,75.83665094241196,71.12175025939942,66.40684957638688
SPG,184.02999877929688,184.02999877929688,HOLD (Price within Bollinger Bands),bollinger,186.4225732159064,179.60699996948242,172.79142672305844
SPGI,504.57000732421875,504.57000732421875,HOLD (Price within Bollinger Bands),bollinger,507.99831805265507,490.0170013427734,472.0356846328918
SRE,91.4800033569336,91.4800033569336,HOLD (Price within Bollinger Bands),bollinger,93.69820829165405,92.48100051879882,91.26379274594359
STE,263.44000244140625,263.44000244140625,HOLD (Price within Bollinger Bands),bollinger,270.6939710776313,247.4275001525879,224.16102922754447
STLD,154.66000366210938,154.66000366210938,HOLD (Price within Bollinger Bands),bollinger,163.48874251945637,153.8260009765625,144.16325943366866
STT,119.4197006225586,119.4197006225586,HOLD (Price within Bollinger Bands),bollinger,121.39824573175086,116.66398582458496,111.92972591741905
STX,273.5710144042969,273.5710144042969,HOLD (Price within Bollinger Bands),bollinger,307.97786155108594,253.07255020141602,198.1672388517461
STZ,130.2855987548828,130.2855987548828,HOLD (Price within Bollinger Bands),bollinger,142.4111938779919,133.1801685333252,123.9491431886585
SW,35.60499954223633,35.60499954223633,HOLD (Price within Bollinger Bands),bollinger,45.45303326982334,38.74825019836426,32.043467126905185
SWK,68.33999633789062,68.33999633789062,HOLD (Price within Bollinger Bands),bollinger,72.11401717980999,68.91749992370606,65.72098266760213
SWKS,68.73999786376953,68.73999786376953,HOLD (Price within Bollinger Bands),bollinger,81.49956306102175,74.08649978637695,66.67343651173215
