Ticker,Last Close Price,Current Price,Signal,Method,Upper_Band,Middle_Band,Lower_Band
GRMN,199.67999267578125,199.67999267578125,HOLD (Price within Bollinger Bands),bollinger,270.38894278481945,226.0539993286133,181.71905587240713
GS,834.6649780273438,834.6649780273438,SELL (Price above Upper Bollinger Band),bollinger,825.9448470234245,782.0312561035156,738.1176651836067
GWW,946.4600219726562,946.4600219726562,HOLD (Price within Bollinger Bands),bollinger,977.5989214436138,959.2018493652344,940.8047772868549
HAL,27.045000076293945,27.045000076293945,HOLD (Price within Bollinger Bands),bollinger,29.9570386414383,26.27674980163574,22.596460961833184
HAS,79.12000274658203,79.12000274658203,HOLD (Price within Bollinger Bands),bollinger,79.45715619769736,76.65300064086914,73.84884508404092
HBAN,15.9399995803833,15.9399995803833,HOLD (Price within Bollinger Bands),bollinger,16.15196569422673,15.607999897003173,15.064034099779619
HCA,477.7699890136719,477.7699890136719,HOLD (Price within Bollinger Bands),bollinger,492.11281395381235,456.1149963378906,420.11717872196886
HD,370.75,370.75,HOLD (Price within Bollinger Bands),bollinger,395.814606054922,380.9414978027344,366.0683895505467
HIG,132.55499267578125,132.55499267578125,SELL (Price above Upper Bollinger Band),bollinger,132.10849590576657,126.13374938964844,120.15900287353031
HII,321.9700012207031,321.9700012207031,HOLD (Price within Bollinger Bands),bollinger,333.14558597580987,303.4945007324219,273.84341548903393
HLT,276.3599853515625,276.3599853515625,HOLD (Price within Bollinger Bands),bollinger,278.0445858001634,265.2569976806641,252.46940956116475
HOLX,74.625,74.625,HOLD (Price within Bollinger Bands),bollinger,76.67545813899608,73.49825057983398,70.32104302067188
HON,201.5,201.5,HOLD (Price within Bollinger Bands),bollinger,206.91205732849104,198.3285354614258,189.74501359436053
HOOD,132.5876007080078,132.5876007080078,HOLD (Price within Bollinger Bands),bollinger,150.28103587753512,136.81438064575195,123.34772541396879
HPE,23.469999313354492,23.469999313354492,HOLD (Price within Bollinger Bands),bollinger,24.77782571646504,23.58849992752075,22.399174138576463
HPQ,25.204999923706055,25.204999923706055,HOLD (Price within Bollinger Bands),bollinger,29.059314349774606,26.98375015258789,24.908185955401176
HRL,22.25,22.25,HOLD (Price within Bollinger Bands),bollinger,24.956812577878647,22.729999923706053,20.50318726953346
HSIC,72.83999633789062,72.83999633789062,HOLD (Price within Bollinger Bands),bollinger,75.11903252035505,66.42800006866455,57.73696761697404
HST,18.1200008392334,18.1200008392334,HOLD (Price within Bollinger Bands),bollinger,18.19367788057998,16.734499835968016,15.275321791356054
HSY,178.58990478515625,178.58990478515625,HOLD (Price within Bollinger Bands),bollinger,192.04160782926138,176.32099685668945,160.60038588411751
HUBB,451.6300048828125,451.6300048828125,HOLD (Price within Bollinger Bands),bollinger,484.234793879294,449.8324996948242,415.4302055103544
HUM,243.43499755859375,243.43499755859375,HOLD (Price within Bollinger Bands),bollinger,312.73018938428686,274.49874954223634,236.26730970018582
HWM,207.22999572753906,207.22999572753906,HOLD (Price within Bollinger Bands),bollinger,213.98978278491555,201.47170791625976,188.95363304760397
IBKR,72.58000183105469,72.58000183105469,HOLD (Price within Bollinger Bands),bollinger,73.67052252777198,69.26100044250488,64.85147835723778
IBM,315.3949890136719,315.3949890136719,HOLD (Price within Bollinger Bands),bollinger,326.3133898313149,299.78848724365236,273.2635846559898
ICE,153.27999877929688,153.27999877929688,HOLD (Price within Bollinger Bands),bollinger,161.31850599875708,152.18499908447265,143.05149217018823
IDXX,714.780029296875,714.780029296875,HOLD (Price within Bollinger Bands),bollinger,748.5064867461583,667.9140014648438,587.3215161835292
IEX,169.75999450683594,169.75999450683594,HOLD (Price within Bollinger Bands),bollinger,172.2138684085541,168.34450073242186,164.47513305628962
IFF,65.75,65.75,HOLD (Price within Bollinger Bands),bollinger,66.71073957374979,63.91549987792969,61.12026018210959
INCY,108.625,108.625,HOLD (Price within Bollinger Bands),bollinger,112.599146575976,96.10574989318847,79.61235321040095
INTC,37.95500183105469,37.95500183105469,HOLD (Price within Bollinger Bands),bollinger,41.31163716785448,38.52775001525879,35.7438628626631
INTU,658.1500244140625,658.1500244140625,HOLD (Price within Bollinger Bands),bollinger,687.3593483031242,664.1015014648438,640.8436546265633
INVH,29.045000076293945,29.045000076293945,HOLD (Price within Bollinger Bands),bollinger,29.264219165714692,28.44675006866455,27.629280971614406
IP,38.779998779296875,38.779998779296875,HOLD (Price within Bollinger Bands),bollinger,52.82161480712315,42.55949993133545,32.29738505554776
IPG,25.184999465942383,25.184999465942383,HOLD (Price within Bollinger Bands),bollinger,27.83068118130621,26.03725004196167,24.24381890261713
IQV,221.3524932861328,221.3524932861328,HOLD (Price within Bollinger Bands),bollinger,224.3898893536653,214.74212646484375,205.0943635760222
IR,78.56500244140625,78.56500244140625,HOLD (Price within Bollinger Bands),bollinger,80.8597576643243,78.15724983215333,75.45474199998235
IRM,99.36090087890625,99.36090087890625,HOLD (Price within Bollinger Bands),bollinger,107.21111249566813,103.25504570007324,99.29897890447835
ISRG,572.635009765625,572.635009765625,HOLD (Price within Bollinger Bands),bollinger,614.9175287201715,529.2847579956054,443.6519872710394
IT,231.4499969482422,231.4499969482422,HOLD (Price within Bollinger Bands),bollinger,262.4875423277933,241.7664993286133,221.04545632943328
ITW,246.25,246.25,HOLD (Price within Bollinger Bands),bollinger,256.05675915102586,247.19600143432618,238.33524371762653
IVZ,24.655000686645508,24.655000686645508,SELL (Price above Upper Bollinger Band),bollinger,24.42306091748255,23.382750034332275,22.342439151182
J,155.27000427246094,155.27000427246094,HOLD (Price within Bollinger Bands),bollinger,163.50920994176795,157.20550155639648,150.90179317102502
JBHT,169.57000732421875,169.57000732421875,HOLD (Price within Bollinger Bands),bollinger,172.05755046931316,167.98442916870118,163.9113078680892
JBL,214.50999450683594,214.50999450683594,HOLD (Price within Bollinger Bands),bollinger,226.1334119436049,212.68600006103514,199.2385881784654
JCI,123.0199966430664,123.0199966430664,HOLD (Price within Bollinger Bands),bollinger,125.20434540576281,114.81650047302246,104.42865554028211
JKHY,166.57000732421875,166.57000732421875,HOLD (Price within Bollinger Bands),bollinger,166.89331008136148,156.36950149536133,145.8456929093612
JNJ,194.7899932861328,194.7899932861328,HOLD (Price within Bollinger Bands),bollinger,195.9123880894125,189.9095001220703,183.90661215472812
JPM,319.9700012207031,319.9700012207031,HOLD (Price within Bollinger Bands),bollinger,322.03898655964736,306.53049926757814,291.0220119755089
K,83.38999938964844,83.38999938964844,HOLD (Price within Bollinger Bands),bollinger,83.39432146579799,83.12899894714356,82.86367642848913
KDP,27.020000457763672,27.020000457763672,HOLD (Price within Bollinger Bands),bollinger,28.94610685400528,27.26749982833862,25.588892802671964
KEY,17.79010009765625,17.79010009765625,HOLD (Price within Bollinger Bands),bollinger,18.222321194350837,17.560005092620848,16.89768899089086
KEYS,184.25999450683594,184.25999450683594,HOLD (Price within Bollinger Bands),bollinger,192.0333862146711,174.65600051879883,157.27861482292656
KHC,24.690000534057617,24.690000534057617,HOLD (Price within Bollinger Bands),bollinger,26.111626264355156,24.870999813079834,23.630373361804512
KIM,20.6299991607666,20.6299991607666,HOLD (Price within Bollinger Bands),bollinger,22.902838415057126,21.275500106811524,19.648161798565923
KKR,122.25,122.25,HOLD (Price within Bollinger Bands),bollinger,123.95319533466322,120.07150001525879,116.18980469585436
KLAC,1196.43505859375,1196.43505859375,HOLD (Price within Bollinger Bands),bollinger,1266.102678455493,1184.3152587890625,1102.5278391226318
KMB,104.43000030517578,104.43000030517578,HOLD (Price within Bollinger Bands),bollinger,130.63410626100082,112.79199981689453,94.94989337278822
KMI,27.020099639892578,27.020099639892578,HOLD (Price within Bollinger Bands),bollinger,27.62804199516776,26.381684017181396,25.135326039195032
KO,71.71499633789062,71.71499633789062,HOLD (Price within Bollinger Bands),bollinger,72.03742331137427,69.55975036621093,67.0820774210476
KR,65.45999908447266,65.45999908447266,HOLD (Price within Bollinger Bands),bollinger,70.48236970866739,66.17100009918212,61.85963048969686
KVUE,16.920000076293945,16.920000076293945,HOLD (Price within Bollinger Bands),bollinger,17.38431612593547,15.458499860763549,13.532683595591628
L,104.01000213623047,104.01000213623047,SELL (Price above Upper Bollinger Band),bollinger,103.93505121487075,100.34349975585937,96.75194829684798
LDOS,195.14999389648438,195.14999389648438,HOLD (Price within Bollinger Bands),bollinger,200.5236060264645,191.9270004272461,183.3303948280277
LEN,124.43000030517578,124.43000030517578,HOLD (Price within Bollinger Bands),bollinger,130.03885530996058,124.61150016784669,119.18414502573279
LH,265.7200012207031,265.7200012207031,HOLD (Price within Bollinger Bands),bollinger,296.85651119403843,266.8049995422363,236.7534878904342
LHX,300.489990234375,300.489990234375,HOLD (Price within Bollinger Bands),bollinger,300.83745936743014,290.9259994506836,281.01453953393707
LII,477.9200134277344,477.9200134277344,HOLD (Price within Bollinger Bands),bollinger,536.789845137815,501.03800201416016,465.28615889050536
LIN,429.94500732421875,429.94500732421875,HOLD (Price within Bollinger Bands),bollinger,462.0016301888395,433.5987518310547,405.1958734732699
LKQ,30.953500747680664,30.953500747680664,HOLD (Price within Bollinger Bands),bollinger,31.728435309875085,30.646175193786622,29.56391507769816
LLY,1011.7999877929688,1011.7999877929688,SELL (Price above Upper Bollinger Band),bollinger,1006.8091432599974,870.7565002441406,734.7038572282838
LMT,458.2200012207031,458.2200012207031,HOLD (Price within Bollinger Bands),bollinger,510.7256011483901,481.2365020751953,451.74740300200045
LNT,68.2699966430664,68.2699966430664,HOLD (Price within Bollinger Bands),bollinger,68.7292512312376,67.48117790222167,66.23310457320575
LOW,235.18499755859375,235.18499755859375,HOLD (Price within Bollinger Bands),bollinger,247.6954981130981,239.03265380859375,230.3698095040894
LRCX,161.0399932861328,161.0399932861328,HOLD (Price within Bollinger Bands),bollinger,171.23152817287135,154.76499786376954,138.29846755466772
LULU,171.8300018310547,171.8300018310547,HOLD (Price within Bollinger Bands),bollinger,183.9961855461925,171.34949951171876,158.70281347724503
LUV,33.099998474121094,33.099998474121094,HOLD (Price within Bollinger Bands),bollinger,34.954187196422055,32.067500019073485,29.18081284172491
LVS,66.94000244140625,66.94000244140625,HOLD (Price within Bollinger Bands),bollinger,70.64857828537527,58.42778625488281,46.206994224390364
LW,58.16999816894531,58.16999816894531,BUY (Price below Lower Bollinger Band),bollinger,67.32868300095785,63.10207538604736,58.87546777113687
LYB,43.36000061035156,43.36000061035156,HOLD (Price within Bollinger Bands),bollinger,48.9639238798756,45.37700004577637,41.79007621167714
LYV,141.1199951171875,141.1199951171875,HOLD (Price within Bollinger Bands),bollinger,161.92135447981508,148.71050109863282,135.49964771745056
MA,563.469970703125,563.469970703125,HOLD (Price within Bollinger Bands),bollinger,578.4181762785893,559.8369964599609,541.2558166413326
MAA,131.5749969482422,131.5749969482422,HOLD (Price within Bollinger Bands),bollinger,135.84364489354866,130.7402484893799,125.63685208521113
MAR,293.3699951171875,293.3699951171875,HOLD (Price within Bollinger Bands),bollinger,296.08873370587156,272.5645004272461,249.0402671486207
MAS,62.29999923706055,62.29999923706055,HOLD (Price within Bollinger Bands),bollinger,71.23526775432585,65.38509674072266,59.53492572711947
MCD,306.385009765625,306.385009765625,HOLD (Price within Bollinger Bands),bollinger,312.6431487214017,304.1392486572266,295.63534859305145
MCHP,55.939998626708984,55.939998626708984,HOLD (Price within Bollinger Bands),bollinger,69.61436590722232,61.87299919128418,54.13163247534603
MCK,842.4849853515625,842.4849853515625,HOLD (Price within Bollinger Bands),bollinger,873.1111591625439,818.1227478027344,763.1343364429248
MCO,491.79998779296875,491.79998779296875,HOLD (Price within Bollinger Bands),bollinger,498.8959557045889,482.92449951171875,466.9530433188486
MDLZ,57.185001373291016,57.185001373291016,HOLD (Price within Bollinger Bands),bollinger,64.00667128436825,59.0002498626709,53.993828440973545
MDT,95.75499725341797,95.75499725341797,HOLD (Price within Bollinger Bands),bollinger,97.6640700789784,93.210249710083,88.75642934118761
MET,80.04000091552734,80.04000091552734,HOLD (Price within Bollinger Bands),bollinger,80.04102718132982,78.07649841308594,76.11196964484206
META,613.2000122070312,613.2000122070312,HOLD (Price within Bollinger Bands),bollinger,793.1405424333458,684.1309997558594,575.121457078373
MGM,33.21500015258789,33.21500015258789,HOLD (Price within Bollinger Bands),bollinger,33.6010354992147,32.23724994659424,30.873464393973777
MHK,109.7699966430664,109.7699966430664,HOLD (Price within Bollinger Bands),bollinger,134.21280577666903,117.52449951171874,100.83619324676847
MKC,66.13800048828125,66.13800048828125,HOLD (Price within Bollinger Bands),bollinger,68.82570430137775,65.72540035247803,62.62509640357832
MLM,617.14501953125,617.14501953125,HOLD (Price within Bollinger Bands),bollinger,631.0500663884127,618.8457580566406,606.6414497248686
MMC,182.25999450683594,182.25999450683594,HOLD (Price within Bollinger Bands),bollinger,192.53393091279648,183.0539993286133,173.5740677444301
MMM,170.67999267578125,170.67999267578125,HOLD (Price within Bollinger Bands),bollinger,175.66084276141854,164.42099990844727,153.181157055476
MNST,71.18499755859375,71.18499755859375,HOLD (Price within Bollinger Bands),bollinger,72.32440093783039,68.88575096130371,65.44710098477704
MO,58.38999938964844,58.38999938964844,HOLD (Price within Bollinger Bands),bollinger,67.64631353105466,60.721000289916994,53.795687048779335
MOH,143.53500366210938,143.53500366210938,HOLD (Price within Bollinger Bands),bollinger,202.28122576095353,163.00275039672852,123.7242750325035
MOS,25.479999542236328,25.479999542236328,HOLD (Price within Bollinger Bands),bollinger,31.38285651127461,27.85799970626831,24.333142901262008
MPC,198.56100463867188,198.56100463867188,HOLD (Price within Bollinger Bands),bollinger,203.4547429042866,191.87454986572266,180.2943568271587
MPWR,964.614990234375,964.614990234375,HOLD (Price within Bollinger Bands),bollinger,1121.87383379277,1019.5407592773438,917.2076847619176
MRK,91.55999755859375,91.55999755859375,SELL (Price above Upper Bollinger Band),bollinger,90.89339451753962,86.54299964904786,82.1926047805561
MRNA,26.450000762939453,26.450000762939453,HOLD (Price within Bollinger Bands),bollinger,28.58853780257695,25.922000026702882,23.255462250828813
MS,169.6300048828125,169.6300048828125,SELL (Price above Upper Bollinger Band),bollinger,169.21956858556933,162.7359405517578,156.25231251794628
MSCI,585.0,585.0,HOLD (Price within Bollinger Bands),bollinger,608.076533245046,564.0379974365235,519.999461628001
MSFT,509.4100036621094,509.4100036621094,HOLD (Price within Bollinger Bands),bollinger,541.1916168852764,516.9794998168945,492.7673827485126
MSI,392.6400146484375,392.6400146484375,HOLD (Price within Bollinger Bands),bollinger,470.037478787149,420.1584976196289,370.27951645210885
MTB,188.52999877929688,188.52999877929688,SELL (Price above Upper Bollinger Band),bollinger,188.34922111712683,183.1764991760254,178.00377723492397
MTCH,33.09000015258789,33.09000015258789,HOLD (Price within Bollinger Bands),bollinger,33.55152180376879,32.68149967193604,31.811477540103287
MTD,1462.9849853515625,1462.9849853515625,HOLD (Price within Bollinger Bands),bollinger,1475.981300087559,1410.176739501953,1344.3721789163471
MU,243.9550018310547,243.9550018310547,HOLD (Price within Bollinger Bands),bollinger,255.28094825082448,222.97175140380858,190.66255455679268
NCLH,19.079999923706055,19.079999923706055,HOLD (Price within Bollinger Bands),bollinger,25.69923560497427,21.504500007629396,17.309764410284522
NDAQ,88.7750015258789,88.7750015258789,HOLD (Price within Bollinger Bands),bollinger,90.32467981549665,87.46925010681153,84.6138203981264
NDSN,237.22999572753906,237.22999572753906,HOLD (Price within Bollinger Bands),bollinger,239.08493164652458,234.0095001220703,228.93406859761603
NEE,85.625,85.625,HOLD (Price within Bollinger Bands),bollinger,86.64707252410564,83.54674987792968,80.44642723175373
NEM,93.58499908447266,93.58499908447266,HOLD (Price within Bollinger Bands),bollinger,97.01096311519544,85.51624946594238,74.02153581668932
NFLX,1155.8299560546875,1155.8299560546875,HOLD (Price within Bollinger Bands),bollinger,1226.2354489954093,1129.8684875488282,1033.501526102247
NI,43.744998931884766,43.744998931884766,HOLD (Price within Bollinger Bands),bollinger,44.32137943502837,43.118117332458496,41.91485522988862
NKE,64.59500122070312,64.59500122070312,HOLD (Price within Bollinger Bands),bollinger,71.37232247595593,65.32175006866456,59.27117766137318
NOC,561.719970703125,561.719970703125,HOLD (Price within Bollinger Bands),bollinger,614.4951932840492,584.7864929199219,555.0777925557946
NOW,859.469970703125,859.469970703125,HOLD (Price within Bollinger Bands),bollinger,967.9493683387376,905.0054962158204,842.0616240929031
NRG,168.6699981689453,168.6699981689453,HOLD (Price within Bollinger Bands),bollinger,178.14914991106096,169.19979095458984,160.25043199811873
NSC,288.2250061035156,288.2250061035156,HOLD (Price within Bollinger Bands),bollinger,291.4258342300226,283.6386199951172,275.85140576021183
NTAP,111.66000366210938,111.66000366210938,HOLD (Price within Bollinger Bands),bollinger,120.86370409419533,115.69200057983399,110.52029706547265
NTRS,132.94500732421875,132.94500732421875,SELL (Price above Upper Bollinger Band),bollinger,131.99736804932377,127.72275085449219,123.4481336596606
NUE,149.83999633789062,149.83999633789062,HOLD (Price within Bollinger Bands),bollinger,155.99995585962347,143.44549942016602,130.89104298070856
NVDA,192.21820068359375,192.21820068359375,HOLD (Price within Bollinger Bands),bollinger,210.2409775743239,192.19541091918944,174.149844264055
NVR,7269.0,7269.0,HOLD (Price within Bollinger Bands),bollinger,7829.677774382642,7398.43349609375,6967.189217804858
NWS,30.0049991607666,30.0049991607666,HOLD (Price within Bollinger Bands),bollinger,31.258955779271844,30.00624990463257,28.753544029993293
NWSA,26.684999465942383,26.684999465942383,HOLD (Price within Bollinger Bands),bollinger,27.189232381988365,26.286249732971193,25.38326708395402
NXPI,204.1999969482422,204.1999969482422,HOLD (Price within Bollinger Bands),bollinger,225.3248617755512,211.70750122070314,198.09014066585507
O,56.841400146484375,56.841400146484375,HOLD (Price within Bollinger Bands),bollinger,61.26818426064035,58.26108283996582,55.25398141929129
ODFL,140.27999877929688,140.27999877929688,HOLD (Price within Bollinger Bands),bollinger,143.33517935222733,138.78099899291993,134.22681863361254
OKE,68.72000122070312,68.72000122070312,HOLD (Price within Bollinger Bands),bollinger,69.86439940751612,67.25165596008301,64.63891251264991
OMC,73.37999725341797,73.37999725341797,HOLD (Price within Bollinger Bands),bollinger,81.47375651160814,76.0444995880127,70.61524266441725
ON,49.125,49.125,HOLD (Price within Bollinger Bands),bollinger,55.10478542714873,50.9122501373291,46.71971484750948
ORCL,226.88999938964844,226.88999938964844,HOLD (Price within Bollinger Bands),bollinger,308.4073569684308,264.6494972229004,220.89163747736995
ORLY,98.56999969482422,98.56999969482422,HOLD (Price within Bollinger Bands),bollinger,103.18567852679148,97.32249946594239,91.4593204050933
OTIS,90.88999938964844,90.88999938964844,HOLD (Price within Bollinger Bands),bollinger,93.4102601500084,91.51199951171876,89.61373887342911
OXY,41.900001525878906,41.900001525878906,HOLD (Price within Bollinger Bands),bollinger,42.86434495894457,41.2290002822876,39.59365560563063
PANW,211.7550048828125,211.7550048828125,HOLD (Price within Bollinger Bands),bollinger,223.38323160335443,214.93324966430663,206.48326772525883
PAYC,167.0,167.0,HOLD (Price within Bollinger Bands),bollinger,216.8920495571284,187.479500579834,158.0669516025396
PAYX,110.9800033569336,110.9800033569336,HOLD (Price within Bollinger Bands),bollinger,130.28074466248663,118.54430236816407,106.80786007384151
PCAR,98.76000213623047,98.76000213623047,HOLD (Price within Bollinger Bands),bollinger,101.75081427373401,98.50100021362304,95.25118615351208
PCG,16.7549991607666,16.7549991607666,HOLD (Price within Bollinger Bands),bollinger,16.932443098449806,16.344249963760376,15.756056829070946
PEG,83.50499725341797,83.50499725341797,HOLD (Price within Bollinger Bands),bollinger,85.61154470084172,82.61174964904785,79.61195459725398
PEP,144.60499572753906,144.60499572753906,HOLD (Price within Bollinger Bands),bollinger,156.8901432444804,147.90174942016603,138.91335559585164
PFE,25.834999084472656,25.834999084472656,SELL (Price above Upper Bollinger Band),bollinger,25.33675916073205,24.335427284240723,23.334095407749395
PFG,85.01000213623047,85.01000213623047,HOLD (Price within Bollinger Bands),bollinger,85.69735741245746,81.45349998474121,77.20964255702496
PG,147.97000122070312,147.97000122070312,HOLD (Price within Bollinger Bands),bollinger,153.38180405616686,149.15488204956054,144.92796004295423
PGR,221.22999572753906,221.22999572753906,HOLD (Price within Bollinger Bands),bollinger,228.59615048789414,215.39300079345702,202.1898510990199
PH,847.2999877929688,847.2999877929688,HOLD (Price within Bollinger Bands),bollinger,862.0747121621363,780.6593353271485,699.2439584921607
PHM,120.63500213623047,120.63500213623047,HOLD (Price within Bollinger Bands),bollinger,124.16622343036694,120.66124992370605,117.15627641704516
PKG,202.9149932861328,202.9149932861328,HOLD (Price within Bollinger Bands),bollinger,212.41659250448112,202.40074996948243,192.38490743448375
PLD,125.38999938964844,125.38999938964844,HOLD (Price within Bollinger Bands),bollinger,127.85063349985661,124.96749992370606,122.0843663475555
PLTR,181.5697021484375,181.5697021484375,HOLD (Price within Bollinger Bands),bollinger,204.77791654228264,186.87598419189453,168.97405184150642
PM,156.91000366210938,156.91000366210938,HOLD (Price within Bollinger Bands),bollinger,162.2196585744707,152.44449996948242,142.66934136449413
PNC,186.44500732421875,186.44500732421875,HOLD (Price within Bollinger Bands),bollinger,187.0916382449454,182.91725006103516,178.74286187712494
PNR,108.76000213623047,108.76000213623047,HOLD (Price within Bollinger Bands),bollinger,110.40549575845245,108.24444236755372,106.08338897665499
PNW,88.86499786376953,88.86499786376953,HOLD (Price within Bollinger Bands),bollinger,93.05059981722322,89.75082664489746,86.4510534725717
PODD,338.8399963378906,338.8399963378906,SELL (Price above Upper Bollinger Band),bollinger,334.77607714184876,321.8865005493164,308.99692395678403
POOL,250.01499938964844,250.01499938964844,HOLD (Price within Bollinger Bands),bollinger,315.33186819912316,275.05625076293944,234.78063332675575
PPG,97.5,97.5,HOLD (Price within Bollinger Bands),bollinger,106.12161185774423,98.88614387512207,91.65067589249992
PPL,36.85499954223633,36.85499954223633,HOLD (Price within Bollinger Bands),bollinger,37.91959443726037,36.9627498626709,36.00590528808142
PRU,107.77989959716797,107.77989959716797,HOLD (Price within Bollinger Bands),bollinger,108.09478283090137,103.44899406433106,98.80320529776075
PSA,276.0799865722656,276.0799865722656,HOLD (Price within Bollinger Bands),bollinger,320.12096690766055,290.60399475097654,261.08702259429253
PSKY,15.5600004196167,15.5600004196167,HOLD (Price within Bollinger Bands),bollinger,17.469127842685907,15.961999940872193,14.454872039058477
PSX,139.08999633789062,139.08999633789062,HOLD (Price within Bollinger Bands),bollinger,142.60151801711936,135.16949920654298,127.7374803959666
PTC,178.97999572753906,178.97999572753906,HOLD (Price within Bollinger Bands),bollinger,217.02851801957775,194.50849990844728,171.9884817973168
PWR,452.864990234375,452.864990234375,HOLD (Price within Bollinger Bands),bollinger,462.3954357535717,442.30374908447266,422.2120624153736
PYPL,67.0198974609375,67.0198974609375,HOLD (Price within Bollinger Bands),bollinger,71.94078681588562,68.29949493408203,64.65820305227845
Q,93.2750015258789,93.2750015258789,HOLD (Insufficient Data),bollinger,,,
QCOM,177.07000732421875,177.07000732421875,HOLD (Price within Bollinger Bands),bollinger,186.58799741744315,173.8584991455078,161.12900087357247
RCL,264.04998779296875,264.04998779296875,HOLD (Price within Bollinger Bands),bollinger,334.27707300311715,286.41700134277346,238.5569296824298
REG,70.51499938964844,70.51499938964844,HOLD (Price within Bollinger Bands),bollinger,73.8709557608985,70.81324996948243,67.75554417806636
REGN,686.1799926757812,686.1799926757812,HOLD (Price within Bollinger Bands),bollinger,703.259273938183,623.7279968261719,544.1967197141607
RF,25.31999969482422,25.31999969482422,SELL (Price above Upper Bollinger Band),bollinger,25.263170167696778,24.323000049591066,23.382829931485354
RJF,166.5924072265625,166.5924072265625,HOLD (Price within Bollinger Bands),bollinger,167.43619671020227,161.7451202392578,156.05404376831333
RL,341.3699951171875,341.3699951171875,HOLD (Price within Bollinger Bands),bollinger,345.49747799392446,327.62950286865237,309.76152774338027
RMD,252.23500061035156,252.23500061035156,HOLD (Price within Bollinger Bands),bollinger,273.99376875152535,256.69824981689453,239.40273088226374
ROK,392.4599914550781,392.4599914550781,HOLD (Price within Bollinger Bands),bollinger,392.5238445313589,365.05049896240234,337.57715339344577
ROL,58.54999923706055,58.54999923706055,HOLD (Price within Bollinger Bands),bollinger,60.2709434451088,57.138043594360354,54.00514374361191
ROP,454.1099853515625,454.1099853515625,HOLD (Price within Bollinger Bands),bollinger,518.6882192396657,466.54249877929686,414.396778318928
ROST,162.53500366210938,162.53500366210938,HOLD (Price within Bollinger Bands),bollinger,164.3549946678272,159.28774948120116,154.2205042945751
RSG,205.33999633789062,205.33999633789062,HOLD (Price within Bollinger Bands),bollinger,228.01120307252143,213.09449920654296,198.1777953405645
RTX,178.6199951171875,178.6199951171875,HOLD (Price within Bollinger Bands),bollinger,188.79390129258536,174.52999954223634,160.26609779188732
RVTY,94.05000305175781,94.05000305175781,HOLD (Price within Bollinger Bands),bollinger,99.15280558721511,94.16899948120117,89.18519337518723
SBAC,202.17999267578125,202.17999267578125,HOLD (Price within Bollinger Bands),bollinger,202.91867065659187,196.35549774169922,189.79232482680658
SBUX,88.3499984741211,88.3499984741211,HOLD (Price within Bollinger Bands),bollinger,88.8889252440869,84.42999954223633,79.97107384038576
SCHW,97.63500213623047,97.63500213623047,SELL (Price above Upper Bollinger Band),bollinger,96.64703969872203,94.6297492980957,92.61245889746938
SHW,344.94500732421875,344.94500732421875,HOLD (Price within Bollinger Bands),bollinger,353.14524844431276,339.56624908447264,325.98724972463253
SJM,109.87999725341797,109.87999725341797,SELL (Price above Upper Bollinger Band),bollinger,109.070001159341,104.78149909973145,100.49299704012189
SLB,36.275001525878906,36.275001525878906,HOLD (Price within Bollinger Bands),bollinger,38.57445613332982,35.69875030517578,32.82304447702174
SMCI,37.86000061035156,37.86000061035156,HOLD (Price within Bollinger Bands),bollinger,59.8331842340428,48.03449974060059,36.23581524715838
SNA,343.1499938964844,343.1499938964844,HOLD (Price within Bollinger Bands),bollinger,348.1086712029985,341.905500793457,335.7023303839155
SNPS,400.6549987792969,400.6549987792969,HOLD (Price within Bollinger Bands),bollinger,488.2100420890747,435.34524993896486,382.480457788855
SO,91.62000274658203,91.62000274658203,HOLD (Price within Bollinger Bands),bollinger,99.47334867656858,94.27550163269044,89.0776545888123
SOLS,46.19499969482422,46.19499969482422,HOLD (Insufficient Data),bollinger,,,
SOLV,73.5199966430664,73.5199966430664,HOLD (Price within Bollinger Bands),bollinger,75.15625161609698,70.9120002746582,66.66774893321941
SPG,184.55999755859375,184.55999755859375,HOLD (Price within Bollinger Bands),bollinger,185.99263322413597,179.28000030517578,172.56736738621558
SPGI,496.5400085449219,496.5400085449219,HOLD (Price within Bollinger Bands),bollinger,506.80703878698307,488.4260009765625,470.0449631661419
SRE,92.72000122070312,92.72000122070312,HOLD (Price within Bollinger Bands),bollinger,93.7653561285089,92.47650032043457,91.18764451236024
STE,266.67999267578125,266.67999267578125,HOLD (Price within Bollinger Bands),bollinger,268.1315020158766,246.2050003051758,224.27849859447494
STLD,159.18499755859375,159.18499755859375,HOLD (Price within Bollinger Bands),bollinger,164.29020898339454,153.29225006103516,142.2942911386758
STT,121.9000015258789,121.9000015258789,SELL (Price above Upper Bollinger Band),bollinger,121.37891406813873,116.3800006866455,111.38108730515228
STX,281.0950012207031,281.0950012207031,HOLD (Price within Bollinger Bands),bollinger,305.6104420461271,250.5872489929199,195.56405593971272
STZ,130.56939697265625,130.56939697265625,HOLD (Price within Bollinger Bands),bollinger,142.96337202471324,133.58711128234864,124.21085053998404
SW,35.82500076293945,35.82500076293945,HOLD (Price within Bollinger Bands),bollinger,45.6348266981783,39.056250190734865,32.47767368329143
SWK,67.9800033569336,67.9800033569336,HOLD (Price within Bollinger Bands),bollinger,72.1148098079717,68.8830005645752,65.6511913211787
